"caseid","weight","wave","state","district","state_district","gender","age","caste","urban","n7ky23","n7ky23_recode"
14960,0.68044303768,"2024","Gujarat","Bhavnagar","Gujarat, Bhavnagar","Male","45+","Other Castes","Rural","Very worried",1
14961,0.57037136982,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","45+","Other Castes","Urban","Moderately worried",0
14962,0.92059940392,"2024","Andhra Pradesh","Guntur","Andhra Pradesh, Guntur","Male","30-44","Scheduled Castes/Tribes","Rural","Not at all worried",0
14963,0.67043652242,"2024","Rajasthan","Pali","Rajasthan, Pali","Male","18-29","Other Castes","Rural","Moderately worried",0
14964,0.93060591918,"2024","West Bengal","Hooghly","West Bengal, Hooghly","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
14965,0.62040394612,"2024","Madhya Pradesh","Badwani","Madhya Pradesh, Badwani","Male","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
14966,0.92059940392,"2024","Andhra Pradesh","East Godavari","Andhra Pradesh, East Godavari","Male","30-44","Other Castes","Rural","Not very worried",0
14967,1.06069061756,"2024","Uttar Pradesh","Pilibhit","Uttar Pradesh, Pilibhit","Male","18-29","Other Castes","Rural","Very worried",1
14968,1.0506841023,"2024","Uttar Pradesh","Farrukhabad","Uttar Pradesh, Farrukhabad","Male","30-44","Other Castes","Rural","Not at all worried",0
14969,0.4502931867,"2024","Jharkhand","Giridih","Jharkhand, Giridih","Male","30-44","Other Castes","Rural","Moderately worried",0
14970,1.58102941108,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Male","45+","Other Castes","Rural","Not at all worried",0
14971,0.8005212208,"2024","Uttar Pradesh","Faizabad","Uttar Pradesh, Faizabad","Female","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
14972,1.39090562114,"2024","Andhra Pradesh","East Godavari","Andhra Pradesh, East Godavari","Female","45+","Other Castes","Urban","Not very worried",0
14973,0.8505537971,"2024","Uttar Pradesh","Hamirpur","Uttar Pradesh, Hamirpur","Male","45+","Other Castes","Rural","Very worried",1
14974,2.26147244876,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Male","30-44","Other Castes","Rural","Moderately worried",0
14975,1.38089910588,"2024","West Bengal","South 24-Parganas","West Bengal, South 24-Parganas","Female","45+","Other Castes","Rural","Very worried",1
14976,1.06069061756,"2024","Uttar Pradesh","Bulandshahr","Uttar Pradesh, Bulandshahr","Male","30-44","Other Castes","Rural","Not at all worried",0
14977,0.57037136982,"2024","Rajasthan","Udaipur","Rajasthan, Udaipur","Female","30-44","Other Castes","Urban","Moderately worried",0
14978,0.81052773606,"2024","Bihar","Purvi Champaran","Bihar, Purvi Champaran","Male","30-44","Other Castes","Rural","Moderately worried",0
14980,0.97063198022,"2024","Tamil Nadu","Viluppuram","Tamil Nadu, Viluppuram","Male","30-44","Other Castes","Rural","Not at all worried",0
14981,0.77050167502,"2024","Jharkhand","Hazaribag","Jharkhand, Hazaribag","Female","30-44","Other Castes","Rural","Very worried",1
14982,0.61039743086,"2024","Tamil Nadu","Kanchipuram","Tamil Nadu, Kanchipuram","Male","30-44","Other Castes","Rural","Very worried",1
14983,0.64041697664,"2024","West Bengal","Burdwan","West Bengal, Burdwan","Female","45+","Other Castes","Rural","Not at all worried",0
14984,1.61104895686,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","45+","Other Castes","Rural","Very worried",1
14985,1.6510750179,"2024","Uttar Pradesh","Sitapur","Uttar Pradesh, Sitapur","Male","30-44","Other Castes","Rural","Not at all worried",0
14986,0.92059940392,"2024","Andhra Pradesh","Anakapalli","Andhra Pradesh, Anakapalli","Male","30-44","Other Castes","Rural","Not very worried",0
14988,0.72046909872,"2024","Rajasthan","Jaisalmer","Rajasthan, Jaisalmer","Male","30-44","Other Castes","Rural","Very worried",1
14989,0.8505537971,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Male","45+","Other Castes","Rural","Not at all worried",0
14990,1.9512704757,"2024","Andhra Pradesh","Ananthapuramu","Andhra Pradesh, Ananthapuramu","Female","18-29","Other Castes","Urban","Very worried",1
14991,0.82053425132,"2024","Uttar Pradesh","Shahjahanpur","Uttar Pradesh, Shahjahanpur","Male","18-29","Other Castes","Urban","Very worried",1
14992,1.34087304484,"2024","Kerala","Malappuram","Kerala, Malappuram","Female","18-29","Other Castes","Rural","Very worried",1
14993,0.6003909156,"2024","Uttar Pradesh","Meerut","Uttar Pradesh, Meerut","Male","18-29","Other Castes","Urban","Moderately worried",0
14994,0.92059940392,"2024","West Bengal","South 24-Parganas","West Bengal, South 24-Parganas","Female","45+","Other Castes","Urban","Moderately worried",0
14996,0.64041697664,"2024","West Bengal","Pashchim Medinipur","West Bengal, Pashchim Medinipur","Female","45+","Other Castes","Rural","Very worried",1
14997,0.81052773606,"2024","Madhya Pradesh","Anuppur","Madhya Pradesh, Anuppur","Male","30-44","Other Castes","Rural","Very worried",1
14999,0.93060591918,"2024","West Bengal","Bankura","West Bengal, Bankura","Female","30-44","Other Castes","Rural","Not very worried",0
15000,0.43028015618,"2024","Haryana","Panipat","Haryana, Panipat","Female","30-44","Other Castes","Urban","Moderately worried",0
15001,0.5503583393,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Male","18-29","Other Castes","Rural","Not at all worried",0
15002,0.73047561398,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Female","30-44","Scheduled Castes/Tribes","Urban","Not at all worried",0
15003,1.81117926206,"2024","Tamil Nadu","Salem","Tamil Nadu, Salem","Male","45+","Scheduled Castes/Tribes","Rural","Moderately worried",0
15004,1.11072319386,"2024","Uttar Pradesh","Saharanpur","Uttar Pradesh, Saharanpur","Female","18-29","Other Castes","Rural","Very worried",1
15005,0.8005212208,"2024","Kerala","Idukki","Kerala, Idukki","Female","45+","Other Castes","Rural","Not very worried",0
15006,0.96062546496,"2024","Tamil Nadu","Tirupur","Tamil Nadu, Tirupur","Male","45+","Other Castes","Rural","Moderately worried",0
15009,1.22079486172,"2024","Uttar Pradesh","Meerut","Uttar Pradesh, Meerut","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
15010,1.2508144075,"2024","Maharashtra","Raigad","Maharashtra, Raigad","Female","45+","Other Castes","Urban","Moderately worried",0
15013,0.76049515976,"2024","Uttar Pradesh","Hapur (Panchsheel Nagar)","Uttar Pradesh, Hapur (Panchsheel Nagar)","Male","45+","Other Castes","Urban","Very worried",1
15014,0.82053425132,"2024","Bihar","Purnia","Bihar, Purnia","Male","18-29","Other Castes","Rural","Moderately worried",0
15015,2.08135517408,"2024","Uttar Pradesh","Ballia","Uttar Pradesh, Ballia","Male","18-29","Other Castes","Rural","Very worried",1
15016,0.61039743086,"2024","Rajasthan","Bharatpur","Rajasthan, Bharatpur","Male","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
15017,1.09071016334,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Female","18-29","Other Castes","Rural","Moderately worried",0
15018,0.52033879352,"2024","Haryana","Faridabad","Haryana, Faridabad","Male","45+","Other Castes","Urban","Not at all worried",0
15019,3.6523780699,"2024","Uttarakhand","Uttarkashi","Uttarakhand, Uttarkashi","Male","30-44","Other Castes","Rural","Not at all worried",0
15020,0.93060591918,"2024","West Bengal","Purbo Medinipur","West Bengal, Purbo Medinipur","Female","30-44","Other Castes","Rural","Not at all worried",0
15021,0.7504886445,"2024","Tamil Nadu","Kanchipuram","Tamil Nadu, Kanchipuram","Female","30-44","Other Castes","Urban","Very worried",1
15022,1.22079486172,"2024","Uttar Pradesh","Sultanpur","Uttar Pradesh, Sultanpur","Male","18-29","Other Castes","Rural","Not at all worried",0
15023,1.67108804842,"2024","West Bengal","Murshidabad","West Bengal, Murshidabad","Female","18-29","Other Castes","Rural","Not very worried",0
15024,1.79116623154,"2024","Tamil Nadu","Tirunelveli","Tamil Nadu, Tirunelveli","Male","45+","Other Castes","Rural","Not at all worried",0
15025,0.92059940392,"2024","Uttarakhand","Chamoli","Uttarakhand, Chamoli","Male","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
15026,1.33086652958,"2024","Uttarakhand","Dehradun","Uttarakhand, Dehradun","Male","45+","Other Castes","Urban","Not at all worried",0
15027,0.97063198022,"2024","Andhra Pradesh","Palnadu","Andhra Pradesh, Palnadu","Female","45+","Other Castes","Rural","Moderately worried",0
15029,1.67108804842,"2024","West Bengal","Purbo Medinipur","West Bengal, Purbo Medinipur","Female","30-44","Other Castes","Rural","Very worried",1
15030,1.06069061756,"2024","Uttar Pradesh","Jalaun","Uttar Pradesh, Jalaun","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
15031,0.73047561398,"2024","Uttar Pradesh","Mirzapur","Uttar Pradesh, Mirzapur","Male","30-44","Other Castes","Rural","Moderately worried",0
15032,2.26147244876,"2024","Uttar Pradesh","Balrampur","Uttar Pradesh, Balrampur","Male","30-44","Other Castes","Rural","Very worried",1
15033,1.24080789224,"2024","Uttar Pradesh","Hardoi","Uttar Pradesh, Hardoi","Male","18-29","Scheduled Castes/Tribes","Rural","Not at all worried",0
15034,0.66043000716,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Female","45+","Other Castes","Urban","Moderately worried",0
15035,2.08135517408,"2024","Telangana","Yadadri Bhongir","Telangana, Yadadri Bhongir","Female","45+","Other Castes","Rural","Not very worried",0
15036,1.28083395328,"2024","Rajasthan","Churu","Rajasthan, Churu","Male","18-29","Other Castes","Urban","Very worried",1
15037,0.41026712566,"2024","Bihar","Begusarai","Bihar, Begusarai","Male","30-44","Other Castes","Rural","Moderately worried",0
15039,0.53034530878,"2024","Uttar Pradesh","Hamirpur","Uttar Pradesh, Hamirpur","Male","45+","Other Castes","Rural","Very worried",1
15040,0.6003909156,"2024","Rajasthan","Dholpur","Rajasthan, Dholpur","Male","18-29","Other Castes","Urban","Very worried",1
15041,0.41026712566,"2024","Kerala","Kannur","Kerala, Kannur","Female","30-44","Other Castes","Rural","Not at all worried",0
15042,0.74048212924,"2024","West Bengal","Purbo Medinipur","West Bengal, Purbo Medinipur","Female","30-44","Other Castes","Rural","Not at all worried",0
15043,0.51033227826,"2024","Bihar","Lakhisarai","Bihar, Lakhisarai","Male","30-44","Other Castes","Rural","Moderately worried",0
15044,1.81117926206,"2024","Tamil Nadu","Salem","Tamil Nadu, Salem","Male","45+","Other Castes","Rural","Very worried",1
15045,0.89057985814,"2024","Uttarakhand","Udham Singh Nagar","Uttarakhand, Udham Singh Nagar","Male","30-44","Scheduled Castes/Tribes","Urban","Moderately worried",0
15046,0.57037136982,"2024","Rajasthan","Jhunjhunu","Rajasthan, Jhunjhunu","Male","30-44","Other Castes","Rural","Very worried",1
15047,1.08070364808,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Female","45+","Other Castes","Urban","Not at all worried",0
15048,0.74048212924,"2024","Chattisgarh","Janjgir-Champa","Chattisgarh, Janjgir-Champa","Female","45+","Scheduled Castes/Tribes","Urban","Moderately worried",0
15049,0.6504234919,"2024","Bihar","Madhepura","Bihar, Madhepura","Male","30-44","Other Castes","Rural","Very worried",1
15050,0.71046258346,"2024","West Bengal","Jalpaiguri","West Bengal, Jalpaiguri","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
15051,0.82053425132,"2024","Bihar","Paschim Champaran","Bihar, Paschim Champaran","Male","18-29","Other Castes","Rural","Very worried",1
15052,1.56101638056,"2024","Uttar Pradesh","Siddharthnagar","Uttar Pradesh, Siddharthnagar","Male","45+","Other Castes","Rural","Very worried",1
15053,0.83054076658,"2024","Uttar Pradesh","Basti","Uttar Pradesh, Basti","Male","30-44","Other Castes","Rural","Very worried",1
15054,0.9506189497,"2024","Maharashtra","Yavatmal","Maharashtra, Yavatmal","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
15055,1.26082092276,"2024","Maharashtra","Aurangabad","Maharashtra, Aurangabad","Female","18-29","Other Castes","Rural","Very worried",1
15056,1.27082743802,"2024","Maharashtra","Parbhani","Maharashtra, Parbhani","Female","18-29","Other Castes","Rural","Very worried",1
15057,0.94061243444,"2024","Jharkhand","Godda","Jharkhand, Godda","Male","18-29","Other Castes","Rural","Very worried",1
15058,1.12072970912,"2024","Bihar","Samastipur","Bihar, Samastipur","Male","18-29","Other Castes","Urban","Not very worried",0
15059,0.9005863734,"2024","Andhra Pradesh","Vizianagaram","Andhra Pradesh, Vizianagaram","Male","30-44","Other Castes","Urban","Not at all worried",0
15060,1.09071016334,"2024","Maharashtra","Latur","Maharashtra, Latur","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
15061,0.97063198022,"2024","Bihar","Samastipur","Bihar, Samastipur","Male","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
15062,2.76179821176,"2024","Telangana","Sangareddy","Telangana, Sangareddy","Female","18-29","Other Castes","Rural","Moderately worried",0
15063,1.0506841023,"2024","Maharashtra","Yavatmal","Maharashtra, Yavatmal","Male","18-29","Other Castes","Rural","Not at all worried",0
15064,1.58102941108,"2024","Uttar Pradesh","Kaushambi","Uttar Pradesh, Kaushambi","Male","45+","Other Castes","Rural","Very worried",1
15065,0.51033227826,"2024","Bihar","Siwan","Bihar, Siwan","Male","18-29","Other Castes","Rural","Not at all worried",0
15066,0.57037136982,"2024","Uttar Pradesh","Jaunpur","Uttar Pradesh, Jaunpur","Female","45+","Scheduled Castes/Tribes","Urban","Very worried",1
15067,0.7004560682,"2024","Kerala","Alappuzha","Kerala, Alappuzha","Female","45+","Other Castes","Rural","Very worried",1
15068,0.57037136982,"2024","West Bengal","Burdwan","West Bengal, Burdwan","Female","45+","Other Castes","Urban","Not very worried",0
15069,2.27147896402,"2024","Uttar Pradesh","Banda","Uttar Pradesh, Banda","Male","45+","Other Castes","Rural","Very worried",1
15070,0.76049515976,"2024","Gujarat","Botad","Gujarat, Botad","Male","18-29","Other Castes","Urban","Very worried",1
15072,1.36088607536,"2024","Telangana","Vikarabad","Telangana, Vikarabad","Male","30-44","Other Castes","Rural","Not at all worried",0
15073,0.69044955294,"2024","Andhra Pradesh","Kurnool","Andhra Pradesh, Kurnool","Female","18-29","Other Castes","Urban","Very worried",1
15074,0.67043652242,"2024","West Bengal","Birbhum","West Bengal, Birbhum","Female","45+","Other Castes","Urban","Not at all worried",0
15075,0.74048212924,"2024","Uttar Pradesh","Hapur (Panchsheel Nagar)","Uttar Pradesh, Hapur (Panchsheel Nagar)","Female","30-44","Other Castes","Rural","Very worried",1
15076,0.84054728184,"2024","Delhi","North Delhi","Delhi, North Delhi","Male","30-44","Other Castes","Urban","Not at all worried",0
15077,0.42027364092,"2024","Uttar Pradesh","Gautam Buddh Nagar","Uttar Pradesh, Gautam Buddh Nagar","Female","45+","Other Castes","Urban","Moderately worried",0
15078,0.46029970196,"2024","Andhra Pradesh","Sri Potti Sriramulu Nellore","Andhra Pradesh, Sri Potti Sriramulu Nellore","Female","30-44","Other Castes","Urban","Very worried",1
15079,1.24080789224,"2024","Uttar Pradesh","Moradabad","Uttar Pradesh, Moradabad","Male","18-29","Other Castes","Rural","Very worried",1
15080,0.92059940392,"2024","Rajasthan","Sawai Madhopur","Rajasthan, Sawai Madhopur","Male","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
15081,0.74048212924,"2024","Kerala","Alappuzha","Kerala, Alappuzha","Female","18-29","Other Castes","Rural","Very worried",1
15082,1.000651526,"2024","Tamil Nadu","Cuddalore","Tamil Nadu, Cuddalore","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
15083,0.83054076658,"2024","Uttar Pradesh","Budaun","Uttar Pradesh, Budaun","Male","30-44","Scheduled Castes/Tribes","Rural","Not at all worried",0
15084,2.88187639488,"2024","Bihar","Sitamarhi","Bihar, Sitamarhi","Male","30-44","Other Castes","Rural","Moderately worried",0
15085,0.6003909156,"2024","Bihar","Purvi Champaran","Bihar, Purvi Champaran","Male","18-29","Other Castes","Rural","Very worried",1
15086,3.2521174595,"2024","Andhra Pradesh","Bapatla","Andhra Pradesh, Bapatla","Female","45+","Other Castes","Rural","Moderately worried",0
15087,0.74048212924,"2024","West Bengal","Bankura","West Bengal, Bankura","Female","45+","Other Castes","Rural","Very worried",1
15088,1.41091865166,"2024","Telangana","Karimnagar","Telangana, Karimnagar","Female","30-44","Other Castes","Rural","Moderately worried",0
15089,0.66043000716,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","30-44","Other Castes","Urban","Moderately worried",0
15090,0.71046258346,"2024","Uttarakhand","Dehradun","Uttarakhand, Dehradun","Male","30-44","Scheduled Castes/Tribes","Urban","Moderately worried",0
15091,0.58037788508,"2024","Maharashtra","Nagpur","Maharashtra, Nagpur","Female","30-44","Other Castes","Urban","Very worried",1
15092,0.73047561398,"2024","Uttar Pradesh","Bahraich","Uttar Pradesh, Bahraich","Male","30-44","Other Castes","Rural","Very worried",1
15093,0.72046909872,"2024","Uttar Pradesh","Sonbhadra","Uttar Pradesh, Sonbhadra","Male","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
15094,0.82053425132,"2024","UT","Pondicherry","UT, Pondicherry","Male","45+","Scheduled Castes/Tribes","Rural","Not at all worried",0
15095,1.29084046854,"2024","West Bengal","Murshidabad","West Bengal, Murshidabad","Male","30-44","Other Castes","Rural","Very worried",1
15096,0.92059940392,"2024","Uttarakhand","Nainital","Uttarakhand, Nainital","Male","30-44","Other Castes","Rural","Very worried",1
15097,0.74048212924,"2024","West Bengal","Nadia","West Bengal, Nadia","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
